YearMonth,Sector,Ticker,Risk_Reversal_25,ATM_IV,HHI,Supplier_HHI,Hub_Shock,tot_return_index_gross_dvds,VIX,Term_Spread,Credit_Spread
2014-10,Real Estate,XLRE US Equity,,,0.0530244070654588,0.052956268714791,0,,14.03,1.85,0.7700000000000005
2014-11,Real Estate,XLRE US Equity,,,0.0528330131270904,0.0529753028649481,0,,13.33,1.8,0.8700000000000001
2014-12,Real Estate,XLRE US Equity,,,0.0525256046543271,0.0524482110346468,0,,19.2,1.5699999999999998,0.9500000000000002
2015-01,Real Estate,XLRE US Equity,,,0.0527215215267462,0.0523863575801654,1,,20.97,1.3299999999999998,0.9900000000000002
2015-02,Real Estate,XLRE US Equity,,,0.0527920057883557,0.05242246079971,1,,13.34,1.36,0.8999999999999999
2015-03,Real Estate,XLRE US Equity,,,0.0525494472919178,0.0517020710415986,0,,15.29,1.4,0.8999999999999999
2015-04,Real Estate,XLRE US Equity,,,0.0520652447737581,0.0530082319243104,0,,14.55,1.4,0.9600000000000004
2015-05,Real Estate,XLRE US Equity,,,0.0518820840195951,0.0530260709978566,0,,13.84,1.5900000000000003,0.9099999999999996
2015-06,Real Estate,XLRE US Equity,,,0.0520683766306628,0.0528026886025936,0,,18.23,1.67,0.9399999999999996
2015-07,Real Estate,XLRE US Equity,,,0.0523386086966384,0.0531562912515826,0,,12.12,1.65,1.0499999999999998
2015-08,Real Estate,XLRE US Equity,,,0.0531366040263686,0.0533863116244579,1,,28.43,1.47,1.1500000000000004
2015-09,Real Estate,XLRE US Equity,,,0.0528741260971484,0.0544918422248719,1,,24.5,1.46,1.2699999999999996
2015-10,Real Estate,XLRE US Equity,-0.12177,0.201204,0.0540042780166631,0.0560571616592097,0,30.95,15.07,1.4299999999999995,1.3899999999999997
2015-11,Real Estate,XLRE US Equity,,,0.0524958737782502,0.0554642860544745,0,30.75,16.13,1.38,1.4000000000000004
2015-12,Real Estate,XLRE US Equity,-0.047764,0.176873,0.0528813149915583,0.0568846050974496,0,31.5334,18.21,1.2600000000000002,1.4899999999999998
2016-01,Real Estate,XLRE US Equity,-0.164491,0.3232795,0.0532493804336002,0.0568604410746168,0,29.5171,20.2,1.19,1.4500000000000002
2016-02,Real Estate,XLRE US Equity,-0.029395,0.2317995,0.0535365489861567,0.0557496538296165,1,29.6586,20.55,1.05,1.38
2016-03,Real Estate,XLRE US Equity,0.0498339999999999,0.161861,0.0532493700827062,0.0556616409939163,0,32.8335,13.95,1.0099999999999998,1.31
2016-04,Real Estate,XLRE US Equity,0.0311089999999999,0.2226465,0.0523359632492116,0.0551323519390985,0,32.0371,15.7,1.04,1.17
2016-05,Real Estate,XLRE US Equity,0.0049389999999999,0.1599855,0.0513971851617858,0.0546202985643008,0,32.5885,14.19,0.99,1.0299999999999998
2016-06,Real Estate,XLRE US Equity,0.037859,0.1674175,0.0519428002339457,0.055832272917799,0,34.5769,15.63,0.91,1.0300000000000002
2016-07,Real Estate,XLRE US Equity,0.0078789999999999,0.1549395,0.051631268634543,0.0544582287994812,0,35.6969,11.87,0.83,0.94
2016-08,Real Estate,XLRE US Equity,0.0020969999999999,0.1686254999999999,0.0517540274294289,0.0541530661262638,0,34.3608,13.42,0.8200000000000001,0.9200000000000004
2016-09,Real Estate,XLRE US Equity,-0.020984,0.156501,0.0515603957885081,0.0530382709076499,0,33.9097,13.29,0.8599999999999999,0.8999999999999995
2016-10,Real Estate,XLRE US Equity,0.0565289999999999,0.2492655,0.0515545557100268,0.0533047184363731,0,32.0264,17.06,0.92,0.8700000000000001
2016-11,Real Estate,XLRE US Equity,0.0027749999999999,0.2051015,0.0508082387738026,0.0518455312840477,0,31.0537,13.33,1.16,0.8500000000000001
2016-12,Real Estate,XLRE US Equity,-0.0145479999999999,0.1789649999999999,0.0498176398218902,0.0526305319212976,0,32.3957,14.04,1.2900000000000005,0.7700000000000005
2017-01,Real Estate,XLRE US Equity,-0.012995,0.1371365,0.0497595830826916,0.0517047299501193,0,32.3536,11.99,1.2200000000000002,0.7400000000000002
2017-02,Real Estate,XLRE US Equity,-0.066986,0.143605,0.0487520331452692,0.0516344368243992,0,33.8601,12.92,1.22,0.6899999999999995
2017-03,Real Estate,XLRE US Equity,-0.0117699999999999,0.127347,0.0484052107045333,0.0517694996815596,0,33.5029,12.37,1.17,0.6699999999999999
2017-04,Real Estate,XLRE US Equity,0.0039099999999999,0.118727,0.0478929739155662,0.0515762408037221,0,33.5559,10.82,1.0599999999999998,0.7000000000000002
2017-05,Real Estate,XLRE US Equity,-0.023373,0.1291864999999999,0.0479945766437546,0.0510720869119969,0,33.7785,10.41,0.9999999999999998,0.6999999999999997
2017-06,Real Estate,XLRE US Equity,-0.013057,0.1129975,0.0479999230271828,0.0507274232143268,0,34.4251,11.18,0.8499999999999999,0.69
2017-07,Real Estate,XLRE US Equity,-0.0036099999999999,0.1249929999999999,0.048059882289382,0.0505924929544869,0,34.842,10.26,0.9499999999999996,0.6899999999999995
2017-08,Real Estate,XLRE US Equity,-0.017336,0.109396,0.0490024219828209,0.0510269791629904,1,35.1948,10.59,0.8699999999999999,0.6799999999999997
2017-09,Real Estate,XLRE US Equity,0.00797,0.109167,0.0480866020375156,0.0515520606716153,0,34.7135,9.51,0.8200000000000003,0.6699999999999999
2017-10,Real Estate,XLRE US Equity,-0.017322,0.131811,0.0484808513264468,0.0521585142833904,0,34.9934,10.18,0.8099999999999998,0.7200000000000002
2017-11,Real Estate,XLRE US Equity,0.000754,0.118502,0.0478235548803448,0.0519822022796815,1,36.0163,11.28,0.6500000000000001,0.6999999999999997
2017-12,Real Estate,XLRE US Equity,-0.013478,0.0976249999999999,0.0481402739608321,0.0515926635190157,0,35.8573,11.04,0.5599999999999998,0.71
2018-01,Real Estate,XLRE US Equity,-0.009592,0.1462999999999999,0.0489666244166602,0.0529538878218001,0,35.1715,13.54,0.5500000000000003,0.71
2018-02,Real Estate,XLRE US Equity,-0.0132639999999999,0.180016,0.0485427370246422,0.0540335382476263,0,32.7766,19.85,0.6799999999999997,0.69
2018-03,Real Estate,XLRE US Equity,-0.003641,0.1506505,0.0482675061227458,0.052620294961499,0,34.0309,19.97,0.56,0.7699999999999996
2018-04,Real Estate,XLRE US Equity,-0.0022189999999999,0.1255045,0.0473705053098582,0.0532101943459331,0,33.8228,15.93,0.4900000000000002,0.8199999999999998
2018-05,Real Estate,XLRE US Equity,-0.005168,0.125026,0.047312880794036,0.0536471069849253,0,34.5783,15.43,0.4700000000000002,0.8300000000000001
2018-06,Real Estate,XLRE US Equity,-0.003733,0.1216405,0.0473864761805385,0.0541865198480316,0,36.1211,16.09,0.3800000000000003,0.8700000000000001
2018-07,Real Estate,XLRE US Equity,-0.0074069999999999,0.1059305,0.0477858366946145,0.0552931805927997,0,36.4966,12.83,0.2800000000000002,0.92
2018-08,Real Estate,XLRE US Equity,-0.0102769999999999,0.1077325,0.0477764716933055,0.0567184110797743,0,37.38,12.86,0.25,0.8899999999999997
2018-09,Real Estate,XLRE US Equity,0.034437,0.1342335,0.0479620828380124,0.0566450285414777,0,36.3911,12.12,0.2299999999999999,0.8999999999999999
2018-10,Real Estate,XLRE US Equity,-0.0070349999999999,0.1801765,0.0494669933378014,0.0548177384703456,0,35.8108,21.23,0.29,0.9300000000000006
2018-11,Real Estate,XLRE US Equity,0.0055999999999999,0.137017,0.0490772426156069,0.055511845986592,0,37.7748,18.07,0.2600000000000002,1.0
2018-12,Real Estate,XLRE US Equity,0.0051879999999999,0.203293,0.0495545101459753,0.0553988499174198,0,35.0064,25.42,0.1499999999999999,1.1100000000000003
2019-01,Real Estate,XLRE US Equity,-0.0055689999999999,0.1418915,0.0489434626175865,0.0552477415348087,0,38.7668,16.57,0.1699999999999999,1.19
2019-02,Real Estate,XLRE US Equity,-0.0363939999999999,0.13597,0.0488181924139034,0.0542830771499273,0,39.1959,14.78,0.1800000000000001,1.16
2019-03,Real Estate,XLRE US Equity,0.008549,0.1197935,0.049907450143521,0.0542486149862552,0,41.1358,13.71,0.1599999999999997,1.0699999999999998
2019-04,Real Estate,XLRE US Equity,-0.0003499999999999,0.119976,0.049787865561467,0.0539219752578583,0,40.92,13.12,0.1899999999999999,1.0100000000000002
2019-05,Real Estate,XLRE US Equity,0.0064349999999999,0.1425145,0.0507510299600576,0.053106412906076,0,41.4197,18.71,0.1899999999999999,0.96
2019-06,Real Estate,XLRE US Equity,-0.003737,0.1508695,0.0497568795996824,0.0523978721233039,0,42.0952,15.08,0.2599999999999998,1.04
2019-07,Real Estate,XLRE US Equity,-0.0024539999999999,0.1452149999999999,0.049994415085366,0.0511560864113174,0,42.8279,16.12,0.2199999999999999,0.9900000000000002
2019-08,Real Estate,XLRE US Equity,-0.008752,0.140243,0.0508389036554757,0.0514612682902354,0,44.8886,18.98,0.0599999999999998,0.8900000000000001
2019-09,Real Estate,XLRE US Equity,-0.0062629999999999,0.1369135,0.0495731219246413,0.0506717519673654,0,45.3404,16.24,0.05,0.8800000000000003
2019-10,Real Estate,XLRE US Equity,-0.0016469999999999,0.1230935,0.0490332073995428,0.0508413419583904,0,45.3289,13.22,0.1599999999999999,0.91
2019-11,Real Estate,XLRE US Equity,-0.002047,0.1098015,0.0491361832482533,0.0508632124191554,0,44.5452,12.62,0.1999999999999999,0.8799999999999999
2019-12,Real Estate,XLRE US Equity,-0.0015689999999999,0.1153285,0.0508170394749689,0.0503974168463222,0,45.0499,13.78,0.25,0.8700000000000001
2020-01,Real Estate,XLRE US Equity,-0.00636,0.140631,0.0504653332477965,0.050498440397225,0,45.7023,18.84,0.24,0.8300000000000001
2020-02,Real Estate,XLRE US Equity,-0.0078189999999999,0.3665515,0.0520790962094658,0.0506297513218986,1,42.8597,40.11,0.1699999999999999,0.8300000000000001
2020-03,Real Estate,XLRE US Equity,-0.007051,0.4665245,0.0611862362794309,0.0563242968753845,1,36.4008,53.54,0.42,1.27
2020-04,Real Estate,XLRE US Equity,-0.010608,0.348263,0.0610616875530721,0.0563702721627518,0,39.8295,34.15,0.44,1.6999999999999995
2020-05,Real Estate,XLRE US Equity,-0.0101219999999999,0.297796,0.0636306923423493,0.0541852024638593,0,40.6866,27.51,0.5,1.4500000000000002
2020-06,Real Estate,XLRE US Equity,-0.002242,0.334705,0.0620785127890624,0.055344380700239,0,41.1905,30.43,0.54,1.2000000000000002
2020-07,Real Estate,XLRE US Equity,-0.006734,0.244473,0.0626965448470462,0.0566064719656193,0,42.9063,24.46,0.47,1.17
2020-08,Real Estate,XLRE US Equity,-0.0175869999999999,0.2279574999999999,0.0604527724205873,0.0564597554461377,0,42.8945,26.41,0.51,1.02
2020-09,Real Estate,XLRE US Equity,-0.0066019999999999,0.282822,0.0608368924256639,0.055066421160398,0,41.9929,26.37,0.55,1.0499999999999998
2020-10,Real Estate,XLRE US Equity,0.003043,0.3332845,0.0603290025164843,0.053791717069056,0,40.6595,38.02,0.64,1.09
2020-11,Real Estate,XLRE US Equity,-0.0175879999999999,0.216947,0.0549733038791249,0.0518450362039803,0,43.4574,20.57,0.7,1.0
2020-12,Real Estate,XLRE US Equity,-0.0044219999999999,0.199569,0.053521273429715,0.0508306928125059,0,44.0982,22.75,0.79,0.9000000000000004
2021-01,Real Estate,XLRE US Equity,-0.014181,0.2214675,0.0541052368717373,0.0450577670252998,0,44.3394,33.09,0.95,0.79
2021-02,Real Estate,XLRE US Equity,-0.064325,0.2323985,0.0506573239395544,0.044278625254843,0,45.039,27.95,1.14,0.7199999999999998
2021-03,Real Estate,XLRE US Equity,-0.0182709999999999,0.1601475,0.0516348468353005,0.043662173360064,0,48.1031,19.4,1.4600000000000002,0.7000000000000002
2021-04,Real Estate,XLRE US Equity,-0.007049,0.1508844999999999,0.0517330399543219,0.0440927416200462,0,52.0985,18.61,1.48,0.7000000000000002
2021-05,Real Estate,XLRE US Equity,-0.008421,0.1388565,0.0518007226352897,0.0437072819119799,0,52.6954,16.76,1.4600000000000002,0.6600000000000001
2021-06,Real Estate,XLRE US Equity,-0.002796,0.151171,0.052766032765603,0.0439450141352298,0,54.3418,15.83,1.32,0.6499999999999999
2021-07,Real Estate,XLRE US Equity,-0.010496,0.158139,0.0521690010781947,0.0433165873839586,0,56.8548,18.24,1.1,0.6700000000000004
2021-08,Real Estate,XLRE US Equity,-0.006472,0.1415759999999999,0.0524134780787346,0.0430226277178401,0,58.4484,16.48,1.06,0.6900000000000004
2021-09,Real Estate,XLRE US Equity,-0.0091009999999999,0.2002175,0.0508848202726344,0.0427155172731203,0,54.7961,23.14,1.13,0.7000000000000002
2021-10,Real Estate,XLRE US Equity,-0.018344,0.161453,0.0516211335732784,0.0426297793529195,0,58.9505,16.26,1.19,0.6699999999999999
2021-11,Real Estate,XLRE US Equity,-0.0216449999999999,0.2161485,0.051119971591638,0.0428777809823806,0,58.4204,27.19,1.05,0.6599999999999997
2021-12,Real Estate,XLRE US Equity,-0.0057159999999999,0.151656,0.0518107892704809,0.0426883941022747,0,64.4203,17.22,0.7899999999999999,0.6499999999999999
2022-01,Real Estate,XLRE US Equity,-0.0031519999999999,0.205458,0.0503539937528632,0.0462259028982245,1,58.8623,24.83,0.78,0.6499999999999999
2022-02,Real Estate,XLRE US Equity,-0.0074919999999999,0.244203,0.0488218373510016,0.0475767746989115,1,56.0398,30.15,0.49,0.7200000000000002
2022-03,Real Estate,XLRE US Equity,-0.0091009999999999,0.1795365,0.0499689533139158,0.049327286566733,0,60.4262,20.56,0.2199999999999999,0.8599999999999999
2022-04,Real Estate,XLRE US Equity,-0.016197,0.2822285,0.0502187750998939,0.047546248927081,1,58.2753,33.4,0.2099999999999999,0.9000000000000004
2022-05,Real Estate,XLRE US Equity,-0.004059,0.2376165,0.0498367853922195,0.0468708171170641,1,55.299,26.19,0.2799999999999998,0.9900000000000002
2022-06,Real Estate,XLRE US Equity,0.0002969999999999,0.2648375,0.0517855685214872,0.0472331343629799,1,51.5014,28.71,0.1400000000000001,1.0299999999999994
2022-07,Real Estate,XLRE US Equity,-0.0015329999999999,0.1951014999999999,0.0514359414084436,0.0484111208921005,0,55.8877,21.33,-0.1400000000000001,1.1500000000000004
2022-08,Real Estate,XLRE US Equity,-0.0225559999999999,0.241525,0.0513768133129016,0.0476541292174305,0,52.7493,25.87,-0.3500000000000001,1.08
2022-09,Real Estate,XLRE US Equity,-0.006934,0.320632,0.0496767053920666,0.0476011306385017,0,45.802,31.62,-0.3399999999999998,1.1000000000000003
2022-10,Real Estate,XLRE US Equity,-0.03655,0.26441,0.0513967338555042,0.0460031706002705,0,46.7178,25.88,-0.3999999999999999,1.16
2022-11,Real Estate,XLRE US Equity,-0.003136,0.226229,0.0516552253419157,0.0450589250773876,0,49.9103,20.58,-0.6099999999999999,1.17
2022-12,Real Estate,XLRE US Equity,-0.0031839999999999,0.2445979999999999,0.0523571946764757,0.0446091983169901,0,47.5115,21.67,-0.6699999999999999,1.16
2023-01,Real Estate,XLRE US Equity,0.0026819999999999,0.21574,0.052663100286736,0.0443898511134636,0,52.2202,19.4,-0.6800000000000002,1.0999999999999996
2023-02,Real Estate,XLRE US Equity,-0.018374,0.236045,0.0520109666787145,0.0440730856375356,0,49.1583,20.7,-0.7800000000000002,1.0300000000000002
2023-03,Real Estate,XLRE US Equity,-0.015414,0.229177,0.0544319030428466,0.0460117244462088,0,48.4289,18.7,-0.6399999999999997,1.1100000000000003
2023-04,Real Estate,XLRE US Equity,-0.000678,0.198412,0.053609356289547,0.0464324816047151,0,48.9082,15.78,-0.5599999999999996,1.0600000000000005
2023-05,Real Estate,XLRE US Equity,-0.0194249999999999,0.2168895,0.054178705583099,0.0486267651771906,0,46.6928,17.94,-0.56,1.0999999999999996
2023-06,Real Estate,XLRE US Equity,-0.0026329999999999,0.1572745,0.0524671613547983,0.0481416760001294,0,49.305,13.59,-0.8899999999999997,1.0999999999999996
2023-07,Real Estate,XLRE US Equity,-0.0071869999999999,0.1686935,0.0514066956581163,0.0477851366473773,0,49.9591,13.63,-0.9300000000000002,1.08
2023-08,Real Estate,XLRE US Equity,-0.0066479999999999,0.15974,0.0517801644029504,0.0495203036460522,0,48.4285,13.57,-0.7300000000000004,1.0699999999999994
2023-09,Real Estate,XLRE US Equity,-0.010745,0.2090285,0.0514438907244872,0.0490161092089324,0,44.9279,17.52,-0.6399999999999997,1.0300000000000002
2023-10,Real Estate,XLRE US Equity,-0.001114,0.225682,0.0516796988829258,0.0498546239196363,0,43.6488,18.14,-0.2700000000000004,1.0199999999999996
2023-11,Real Estate,XLRE US Equity,0.001056,0.179932,0.0528293002673118,0.0497448990284704,0,49.095,12.92,-0.3799999999999999,1.0099999999999998
2023-12,Real Estate,XLRE US Equity,-0.0092789999999999,0.1768835,0.0526519675498965,0.0485561989982696,0,53.3901,12.45,-0.4400000000000004,0.8999999999999995
2024-01,Real Estate,XLRE US Equity,-0.0125349999999999,0.1862174999999999,0.0524218338864172,0.0487512189392233,0,50.8179,14.35,-0.2600000000000007,0.8099999999999996
2024-02,Real Estate,XLRE US Equity,-0.013963,0.1748525,0.0534910339167709,0.0496764677077747,0,52.124,13.4,-0.33,0.7399999999999993
2024-03,Real Estate,XLRE US Equity,-0.003989,0.1596225,0.0515440549894717,0.0495304631409103,0,53.0419,13.01,-0.3799999999999999,0.7400000000000002
2024-04,Real Estate,XLRE US Equity,-0.025442,0.183778,0.0479850833300865,0.0500290498500535,0,48.5602,15.65,-0.33,0.7199999999999998
2024-05,Real Estate,XLRE US Equity,-0.031387,0.1656435,0.0496808461926818,0.0504576429219632,1,51.056,12.92,-0.3799999999999999,0.7000000000000002
2024-06,Real Estate,XLRE US Equity,-0.0003,0.154556,0.0492864311346489,0.0515176965220915,0,52.0593,12.44,-0.4300000000000006,0.6900000000000004
2024-07,Real Estate,XLRE US Equity,-0.026406,0.170478,0.0505093621581167,0.0504129937981528,0,55.8272,16.36,-0.25,0.7199999999999998
2024-08,Real Estate,XLRE US Equity,-0.01527,0.146012,0.0495659670714107,0.0500812605025524,0,59.0259,15.0,-0.1,0.7299999999999995
2024-09,Real Estate,XLRE US Equity,0.0014009999999999,0.1717205,0.0496624857757097,0.0492010480616879,0,60.9642,16.73,0.1,0.7400000000000002
2024-10,Real Estate,XLRE US Equity,-0.032695,0.1859624999999999,0.0491306333830118,0.0487788985046603,0,58.958,23.16,0.1299999999999994,0.6799999999999997
2024-11,Real Estate,XLRE US Equity,-0.022928,0.14221,0.0487627534583537,0.0484047123405023,1,61.4146,13.51,0.1000000000000005,0.6400000000000006
2024-12,Real Estate,XLRE US Equity,-0.001262,0.17141,0.0487622525686155,0.0503757305302189,0,56.0988,17.35,0.1599999999999992,0.5999999999999996
2025-01,Real Estate,XLRE US Equity,-0.017489,0.1760855,0.050060934196433,0.0524069322279934,0,57.1334,16.43,0.3600000000000003,0.6200000000000001
2025-02,Real Estate,XLRE US Equity,-0.0360469999999999,0.1634875,0.0508401235067031,0.0522727811796328,0,59.5197,19.63,0.2400000000000002,0.5999999999999996
2025-03,Real Estate,XLRE US Equity,-0.0057839999999999,0.1850939999999999,0.0503962179392172,0.0528220215602084,1,58.0904,22.28,0.31,0.6399999999999997
2025-04,Real Estate,XLRE US Equity,-0.034317,0.1913234999999999,0.0513130000688357,0.0529239168073694,1,57.3269,24.7,0.5000000000000004,0.7299999999999995
2025-05,Real Estate,XLRE US Equity,-0.022829,0.1716565,0.0514782130294748,0.0527829067341321,0,57.9238,18.57,0.5,0.75
2025-06,Real Estate,XLRE US Equity,-0.010832,0.164471,0.0509866685946208,0.0526868694708583,1,58.0066,16.73,0.4899999999999997,0.6900000000000004
2025-07,Real Estate,XLRE US Equity,-0.015163,0.1598905,0.051847499544889,0.0534626332771295,0,57.9926,16.72,0.5099999999999998,0.6499999999999995
2025-08,Real Estate,XLRE US Equity,-0.0158829999999999,0.1275175,0.0517133568495894,0.0527247709536377,0,59.2531,15.36,0.5599999999999996,0.6500000000000004
2025-09,Real Estate,XLRE US Equity,,,0.0524309435194783,0.0531822859269329,0,59.4494,16.28,0.5500000000000003,0.6200000000000001
2025-10,Real Estate,XLRE US Equity,,,0.0555727467923755,0.0560019844690131,0,57.7137,17.44,0.5399999999999996,0.6100000000000003
2025-11,Real Estate,XLRE US Equity,,,0.0575780825562815,0.0554170727447644,0,58.8003,16.35,0.54,0.6000000000000005
2025-12,Real Estate,XLRE US Equity,,,0.0561611027596386,0.0549750906335888,0,57.5555,14.95,0.6399999999999997,0.5900000000000007
2026-01,Real Estate,XLRE US Equity,,,0.0563920690915061,0.0549064101110424,0,59.096,17.44,0.6699999999999999,0.54
2026-02,Real Estate,XLRE US Equity,,,0.0591296211470547,0.0545958577007545,0,62.5336,19.86,0.6599999999999997,0.5099999999999998
2005-01,Technology,XLK US Equity,-0.012085,0.1520935,0.1320016200926563,0.1145745456716816,0,9.96,12.82,0.9999999999999996,0.6599999999999993
2005-02,Technology,XLK US Equity,0.002297,0.1500604999999999,0.1257841310831106,0.1126847492632893,0,9.975,12.08,0.79,0.6200000000000001
2005-03,Technology,XLK US Equity,-0.0011419999999999,0.156557,0.1242008061513253,0.1138324572421788,0,9.78,14.02,0.77,0.6599999999999993
2005-04,Technology,XLK US Equity,-0.0046579999999999,0.161671,0.1306197097114187,0.1171965028537216,0,9.435,15.31,0.69,0.7199999999999998
2005-05,Technology,XLK US Equity,0.0036629999999999,0.1444845,0.1246781588914396,0.1155233439615676,0,10.09,13.29,0.4999999999999995,0.8599999999999994
2005-06,Technology,XLK US Equity,-0.0047289999999999,0.1349445,0.1238111193936725,0.1124278317016596,0,9.96,12.04,0.3599999999999999,0.9000000000000004
2005-07,Technology,XLK US Equity,-0.0030699999999999,0.120949,0.1176258695077892,0.1089991700515874,0,10.525,11.57,0.3099999999999996,0.8900000000000006
2005-08,Technology,XLK US Equity,-0.0048829999999999,0.1429645,0.1206418451263367,0.1081641895936626,0,10.425,12.6,0.2199999999999997,0.8700000000000001
2005-09,Technology,XLK US Equity,0.003781,0.1281985,0.1136299960945923,0.107080265158822,0,10.45,11.92,0.25,0.9000000000000004
2005-10,Technology,XLK US Equity,-0.0060719999999999,0.159256,0.1121915969851969,0.1090424798839465,0,10.21,15.32,0.1900000000000004,0.9500000000000002
2005-11,Technology,XLK US Equity,-0.0226649999999999,0.1290365,0.1139778935668133,0.1081508204779849,0,10.855,12.06,0.1200000000000001,0.9699999999999998
2005-12,Technology,XLK US Equity,-0.0073089999999999,0.1258564999999999,0.1098729131576269,0.1066575846745327,0,10.5217,12.07,0.0699999999999994,0.9500000000000002
2006-01,Technology,XLK US Equity,-0.037884,0.136954,0.1068295017717728,0.0997921614629843,1,10.8742,12.95,0.0199999999999995,0.9500000000000002
2006-02,Technology,XLK US Equity,0.000486,0.134591,0.1051467844628255,0.0975890917041359,1,10.8993,12.34,-0.0999999999999996,0.92
2006-03,Technology,XLK US Equity,-0.004081,0.1362935,0.1047863576278398,0.0953976621887567,0,11.146,11.39,-0.0100000000000006,0.8799999999999999
2006-04,Technology,XLK US Equity,-0.006201,0.1415885,0.0968163917130057,0.0938992220727747,1,11.0,11.59,0.1000000000000005,0.8399999999999999
2006-05,Technology,XLK US Equity,0.0060049999999999,0.1769725,0.0988102843593577,0.0942028897424222,1,10.2851,16.44,0.1400000000000005,0.7999999999999998
2006-06,Technology,XLK US Equity,0.0128689999999999,0.1523324999999999,0.1011745211578935,0.0918614381104457,0,10.2348,13.08,-0.0099999999999997,0.8900000000000006
2006-07,Technology,XLK US Equity,-0.0006399999999999,0.162383,0.1038654213062998,0.0943586208145345,0,9.968,14.95,-0.0300000000000002,0.91
2006-08,Technology,XLK US Equity,-0.010608,0.148462,0.1019311865089923,0.0968487694516529,1,10.6677,12.31,-0.0200000000000004,0.91
2006-09,Technology,XLK US Equity,0.004735,0.1506725,0.1019693274893684,0.0968267111415673,0,11.0977,11.98,-0.0499999999999998,0.92
2006-10,Technology,XLK US Equity,0.004221,0.1444435,0.1049259670658018,0.0951237370797008,0,11.5467,11.1,-0.0699999999999994,0.91
2006-11,Technology,XLK US Equity,-0.0035499999999999,0.144416,0.1040713719108557,0.0935655707476108,0,11.8645,10.91,-0.1400000000000005,0.8700000000000001
2006-12,Technology,XLK US Equity,0.000811,0.1324715,0.1065220825981971,0.0966756969048744,0,11.8005,11.56,-0.1100000000000003,0.8999999999999995
2007-01,Technology,XLK US Equity,-0.012692,0.131778,0.1078221435437794,0.0952138069601715,0,12.039,10.42,-0.1200000000000001,0.9399999999999996
2007-02,Technology,XLK US Equity,-0.015572,0.175811,0.1026893411151052,0.09349323036836,0,11.694,15.42,-0.1299999999999999,0.8900000000000006
2007-03,Technology,XLK US Equity,0.0056049999999999,0.1585545,0.1014056672417643,0.0936911900837256,0,11.831,14.64,-0.0100000000000006,0.9699999999999998
2007-04,Technology,XLK US Equity,0.0054479999999999,0.138946,0.1019778008589986,0.0929942366579523,0,12.389,14.22,0.0200000000000004,0.92
2007-05,Technology,XLK US Equity,-0.012912,0.132288,0.1012435793096501,0.090837917462732,0,13.0131,13.05,-0.0199999999999995,0.92
2007-06,Technology,XLK US Equity,0.000678,0.149749,0.0967543800591846,0.0918718101706771,0,12.9966,16.23,0.1199999999999992,0.91
2007-07,Technology,XLK US Equity,0.003685,0.2146974999999999,0.0958504772758108,0.0941871899289515,1,12.9712,23.52,0.1799999999999997,0.92
2007-08,Technology,XLK US Equity,0.01011,0.214233,0.0965885408936345,0.0939291107548504,0,13.22,23.38,0.3600000000000003,0.8600000000000003
2007-09,Technology,XLK US Equity,0.0049089999999999,0.1680615,0.0961507784371912,0.0959007460011187,0,13.7191,18.0,0.5099999999999998,0.8499999999999996
2007-10,Technology,XLK US Equity,-0.013019,0.1866805,0.1041924279648712,0.0963433630227155,1,14.4465,18.53,0.56,0.8200000000000003
2007-11,Technology,XLK US Equity,0.0009489999999999,0.2399955,0.1025082415012559,0.0931650150524366,1,13.3579,22.87,0.8100000000000005,0.96
2007-12,Technology,XLK US Equity,0.0048559999999999,0.222478,0.1052755009776156,0.0924546775483006,0,13.6229,22.5,0.9799999999999996,1.16
2008-01,Technology,XLK US Equity,0.003126,0.270856,0.1086241541519618,0.093167558508227,1,11.8804,26.2,1.2600000000000002,1.21
2008-02,Technology,XLK US Equity,-0.045301,0.2636495,0.0997848244649041,0.090934857193689,0,11.3184,26.54,1.7700000000000002,1.29
2008-03,Technology,XLK US Equity,-0.0582759999999999,0.276694,0.1018641430574698,0.0961237506196696,0,11.4489,25.61,1.89,1.38
2008-04,Technology,XLK US Equity,-0.06875,0.2141,0.0987913438612798,0.087390526692183,0,12.1645,20.79,1.6300000000000003,1.42
2008-05,Technology,XLK US Equity,0.00734,0.181666,0.0962285050367436,0.0829416531035749,0,12.9567,17.83,1.4299999999999995,1.3599999999999994
2008-06,Technology,XLK US Equity,0.0027939999999999,0.25261,0.0985656473263472,0.0835432548091463,0,11.7434,23.95,1.3299999999999996,1.3900000000000006
2008-07,Technology,XLK US Equity,0.0073989999999999,0.2333895,0.0961292108207716,0.0846784661760696,0,11.4563,22.94,1.44,1.4900000000000002
2008-08,Technology,XLK US Equity,-0.0493349999999999,0.2116245,0.0970004916137383,0.0824292554463485,0,11.6614,20.65,1.4700000000000002,1.510000000000001
2008-09,Technology,XLK US Equity,0.0008149999999999,0.3745665,0.103275853685386,0.0842171841436918,1,10.2094,39.39,1.61,1.6599999999999993
2008-10,Technology,XLK US Equity,0.003193,0.5406565,0.1052164240894777,0.0843231410977771,1,8.5635,59.89,2.2,2.6000000000000005
2008-11,Technology,XLK US Equity,-0.015645,0.5189874999999999,0.1073320904388809,0.0819216784478096,1,7.8435,55.84,2.32,3.0900000000000007
2008-12,Technology,XLK US Equity,-0.0127899999999999,0.372272,0.1038909678062096,0.0782060864113088,0,7.9676,40.0,1.6,3.38
